Stock name,Symbol,Link
Rudrabhishek Enterprises Ltd,REPL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:REPL"""
Repro India Limited,REPRO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:REPRO"""
Responsive Industries Limited,RESPONIND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RESPONIND"""
JHS Svendgaard Retail Ventures Ltd,RETAIL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RETAIL"""
Renaissance Global Ltd,RGL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RGL"""
Reliance Home Finance Ltd,RHFL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RHFL"""
RHI Magnesita India Ltd,RHIM,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RHIM"""
Robust Hotels Pvt Ltd,RHL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RHL"""
Rico Auto Industries Limited,RICOAUTO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RICOAUTO"""
Reliance Industrial Infrastructure Limited,RIIL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RIIL"""
Rishabh Instruments Ltd,RISHABH,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RISHABH"""
Ritco Logistics Ltd,RITCO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RITCO"""
Rites Ltd,RITES,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RITES"""
Ravi Kumar Distilleries Limited,RKDL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RKDL"""
RKEC Projects Ltd,RKEC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RKEC"""
Ramkrishna Forgings Limited,RKFORGE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RKFORGE"""
R K Swamy Ltd,RKSWAMY,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RKSWAMY"""
Rane (madras) Limited,RML,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RML"""
Royal Orchid Hotels Limited,ROHLTD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ROHLTD"""
Rolex Rings Ltd,ROLEXRINGS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ROLEXRINGS"""
Rollatainers Limited,ROLLT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ROLLT"""
Rolta India Limited,ROLTA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ROLTA"""
Raj Oil Mills Ltd,ROML,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ROML"""
Rossari Biotech Ltd,ROSSARI,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ROSSARI"""
Rossell India Limited,ROSSELLIND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ROSSELLIND"""
Rossell Techsys Ltd,ROSSTECH,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ROSSTECH"""
Roto Pumps Ltd,ROTO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ROTO"""
Route Mobile Ltd,ROUTE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ROUTE"""
Raghav Productivity Enhancers Ltd,RPEL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RPEL"""
Rpg Life Sciences Limited,RPGLIFE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RPGLIFE"""
Reliance Power Limited,RPOWER,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RPOWER"""
R.p.p. Infra Projects Limited,RPPINFRA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RPPINFRA"""
Rajshree Polypack Ltd,RPPL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RPPL"""
RPSG Ventures Ltd,RPSGVENT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RPSGVENT"""
Rashi Peripherals Ltd,RPTECH,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RPTECH"""
R R Kabel Ltd,RRKABEL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RRKABEL"""
R. S. Software (india) Limited,RSSOFTWARE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RSSOFTWARE"""
Rswm Limited,RSWM,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RSWM"""
R Systems International Limited,RSYSTEMS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RSYSTEMS"""
RattanIndia Enterprises Ltd,RTNINDIA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RTNINDIA"""
Rattanindia Power Limited,RTNPOWER,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RTNPOWER"""
Rubfila International Ltd,RUBFILA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RUBFILA"""
The Ruby Mills Limited,RUBYMILLS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RUBYMILLS"""
Ruchi Infrastructure Limited,RUCHINFRA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RUCHINFRA"""
Ruchira Papers Limited,RUCHIRA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RUCHIRA"""
Rupa & Company Limited,RUPA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RUPA"""
Rushil Decor Limited,RUSHIL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RUSHIL"""
Keystone Realtors Ltd,RUSTOMJEE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RUSTOMJEE"""
Ravinder Heights Ltd,RVHL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RVHL"""
Rail Vikas Nigam Ltd,RVNL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RVNL"""
Revathi Equipment India Ltd,RVTH,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:RVTH"""
S & S Power Switchgear Ltd,S&SPOWER,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:S&SPOWER"""
Sadbhav Infrastructure Project Limited,SADBHIN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SADBHIN"""
Sadhana Nitro Chem Ltd,SADHNANIQ,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SADHNANIQ"""
Safari Industries (India) Ltd,SAFARI,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SAFARI"""
Sagardeep Alloys Ltd,SAGARDEEP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SAGARDEEP"""
Sagar Cements Limited,SAGCEM,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SAGCEM"""
Sagility India Ltd,SAGILITY,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SAGILITY"""
Sah Polymers Ltd,SAH,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SAH"""
Sahyadri Industries Ltd,SAHYADRI,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SAHYADRI"""
Steel Authority Of India Limited,SAIL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SAIL"""
Sai Life Sciences Ltd,SAILIFE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SAILIFE"""
Sakar Healthcare Ltd,SAKAR,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SAKAR"""
Sakthi Sugars Limited,SAKHTISUG,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SAKHTISUG"""
Saksoft Limited,SAKSOFT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SAKSOFT"""
Salasar Techno Engineering Ltd,SALASAR,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SALASAR"""
Salona Cotspin Limited,SALONA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SALONA"""
SAL Steel,SALSTEEL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SALSTEEL"""
